asl-lex_weighted_Z,asl-lex_weighted_p
0.09620276386447067,0.47810437912417514
-0.08865136514617784,0.5410917816436712
-0.26377120520729674,0.07998400319936012
0.02898091123434647,0.8292341531693661
-0.025153742679614517,0.882623475304939
-0.09811144235794562,0.47070585882823435
0.05041252906488508,0.7244551089782043
-0.10193838103992083,0.47310537892421517
0.3339799742423373,0.04099180163967207
-0.1822098272969143,0.20635872825434912
-0.12037963414360091,0.4937012597480504
-0.13591071099983715,0.3119376124775045
0.005818182812478817,0.9728054389122176
-0.027868171834608112,0.864627074585083
0.1450445813079836,0.35752849430113975
-0.0665026967499401,0.6706658668266346
0.0024120301013913392,0.9872025594881024
-0.08680190991646285,0.5394921015796841
0.14231434582940472,0.3757248550289942
-0.049964096063830205,0.7580483903219356
0.04827703241452554,0.7364527094581084
-0.07867239509628919,0.610877824435113
-0.0021733356782377444,0.9896020795840832
0.011282194714339364,0.9308138372325535
-0.04807005661214198,0.7424515096980604
-0.06885886364415085,0.6212757448510298
-0.22354224368673808,0.1259748050389922
0.07419855329288248,0.6166766646670666
-0.11220358986249915,0.4313137372525495
-0.0010541183119416187,0.9944011197760448
0.021658745501564994,0.8808238352329534
0.2609978408770357,0.038992201559688064
-0.0023754812004733628,0.9838032393521295
0.20328608365960282,0.19196160767846432
-0.08045653459307597,0.5896820635872826
0.0016784781696646278,0.994001199760048
0.04626906100753327,0.7816436712657469
-0.054757488455800675,0.7186562687462508
-0.0010190604931994674,0.9932013597280543
-0.08346884488527909,0.5714857028594281
0.16878940998079198,0.28734253149370126
-0.257548657493553,0.0629874025194961
0.14033256083433723,0.3987202559488102
0.02441508646420409,0.8848230353929214
0.21004777389242002,0.2563487302539492
0.13180746564726487,0.42091581683663265
-0.07218525838383173,0.6522695460907818
-0.2233945900678599,0.127374525094981
-0.056710360800999914,0.7478504299140172
0.22554929779483399,0.1977604479104179
-0.2522694718122038,0.17636472705458908
0.1873931374885359,0.3145370925814837
-0.008994929334810569,0.9590081983603279
-0.14574835051010124,0.34553089382123575
-0.03810203716632858,0.825634873025395
-0.0497102875970047,0.7148570285942811
0.04784431287994992,0.7534493101379725
-0.2707678609399802,0.06798640271945611
0.16140969249613946,0.33713257348530296
-0.049820366470268246,0.7340531893621276
-0.14755064231821796,0.352129574085183
-0.03964850696195068,0.7460507898420315
0.0857113411027279,0.5388922215556888
0.03734385425128939,0.7898420315936813
0.09031592154156992,0.6172765446910617
0.007721803257543289,0.9638072385522896
0.014734903797170639,0.9208158368326335
0.002190056914646924,0.9852029594081184
0.035228987990345385,0.8104379124175165
-0.07260659168452246,0.6432713457308539
0.16923182720367203,0.29934013197360526
0.002875530503417387,0.9856028794241152
0.12034028706333258,0.39812037592481503
-0.07442730912229173,0.5770845830833833
0.13587461944966528,0.3119376124775045
0.029036591857507767,0.8380323935212958
0.03162220188115257,0.8368326334733054
0.07812170018226833,0.6190761847630474
0.02309572370257496,0.8772245550889822
-0.04158764678270654,0.7846430713857229
0.12921720544477536,0.35892821435712857
-0.08611700819255957,0.503499300139972
0.017468342583317073,0.910617876424715
-0.2955651005485496,0.060587882423515295
-0.06294606956886457,0.6224755048990201
0.036823495526079296,0.8004399120175965
0.18834282592286072,0.28774245150969807
0.1256368201807154,0.4189162167566487
0.16255878376409158,0.3633273345330934
0.12245761426713915,0.4377124575084983
-0.09033925231731167,0.4941011797640472
-0.010950029287881252,0.9298140371925615
0.14352618412817658,0.4165166966606679
0.15934175726472546,0.35632873425314937
-0.1353572154773096,0.39652069586082783
0.13560930376468058,0.4345130973805239
0.0748990344932342,0.6016796640671865
-0.010152353623443461,0.9522095580883824
0.24967649646657356,0.1897620475904819
0.15430862525134528,0.352129574085183
0.1341412371110237,0.40091981603679266
-0.14185380862902527,0.3163367326534693
-0.22484380467437354,0.11277744451109778
-0.13496150219646344,0.3099380123975205
0.03753780904275892,0.8344331133773245
0.00023451902952972392,0.9986002799440112
0.08478408895752144,0.6234753049390122
0.03924613221190299,0.8160367926414717
-0.07394714523432631,0.7008598280343932
-0.07543404705883798,0.5816836632673466
-0.06887735110215695,0.6172765446910617
0.05662712781737622,0.6920615876824635
0.1613738759539129,0.2349530093981204
-0.08566573875711425,0.6142771445710857
0.10804512432382442,0.5262947410517896
-0.13726880828897248,0.3785242951409718
0.2608532622663101,0.10437912417516497
0.15548305125329473,0.2403519296140772
-0.011017267924781788,0.9528094381123775
-0.04405321560963987,0.78624275144971
0.29066884781341434,0.0623875224955009
0.3709489590317666,0.01879624075184963
0.21440353193330947,0.16956608678264348
0.05109740297255712,0.7200559888022395
0.10564431104421795,0.45830833833233353
0.5016518876544022,0.0011997600479904018
0.11798012858209278,0.4327134573085383
0.11068810735465248,0.46970605878824234
0.10588282047063106,0.5344931013797241
0.3874575646948239,0.013997200559888023
0.2902234460830735,0.0657868426314737
-0.07590437744268284,0.6312737452509498
0.2876624218319571,0.06818636272745451
0.0667035745815766,0.6550689862027594
-0.07549875858752969,0.6010797840431914
-0.12685971081709554,0.33413317336532694
-0.08728019457918888,0.5362927414517097
0.09768681802346724,0.4949010197960408
0.05881482695248786,0.7016596680663867
-0.20373673177607007,0.17616476704659068
-0.22073743147266842,0.11037792441511697
-0.07772027745546342,0.5686862627474505
0.01286872674655156,0.9294141171765646
-0.00914186119954372,0.9408118376324736
0.05186688349384474,0.6886622675464907
0.08059084762212172,0.5832833433313337
-0.10002406099736774,0.5292941411717657
-0.26592296641055935,0.08798240351929613
0.006304622507971183,0.9732053589282144
0.041755668956772816,0.8080383923215357
-0.10761568971796111,0.38392321535692864
0.012109240339506935,0.9370125974805039
-0.08953749607240515,0.5866826634673066
0.06141247736857102,0.6950609878024395
0.18120132194517946,0.17216556688662268
-0.07098924888836035,0.6404719056188762
-0.10361221851572942,0.4279144171165767
0.10828673044077855,0.3587282543491302
-0.1639155304541204,0.21815636872625474
-0.16126285352382702,0.262747450509898
-0.029333114321060748,0.8110377924415118
0.0672967269485947,0.6206758648270346
-0.015161284033659723,0.9160167966406718
-0.3473624634737336,0.005198960207958408
-0.014821212576007232,0.913617276544691
-0.11794498942514554,0.41291741651669667
0.18964806222375175,0.30713857228554287
-0.11663747360841978,0.38492301539692064
-0.011553779224101456,0.9410117976404719
0.020702214296420572,0.9048190361927615
-0.0795939612079762,0.5292941411717657
-0.2648711963613321,0.08178364327134573
0.061480607489849,0.707258548290342
-0.1425569773395807,0.3155368926214757
-0.2897161260024073,0.041191761647670466
-0.01700636124746186,0.8980203959208158
-0.014959057073143925,0.9130173965206959
-0.0659235094177245,0.584883023395321
-0.11608084490260395,0.5312937412517497
-0.13289421176186136,0.3857228554289142
-0.11831575595900526,0.47130573885222954
-0.1243919345057571,0.3993201359728054
-0.13946851107651306,0.3667266546690662
-0.0310356472154189,0.847630473905219
0.04408379079048591,0.7814437112577485
-0.2243258592711231,0.14777044591081784
-0.2800753052671391,0.01199760047990402
-0.229424986179936,0.05598880223955209
0.06731756757931424,0.6846630673865227
0.23463476265018748,0.09298140371925614
0.17361521356492102,0.23035392921415718
0.01238648232099005,0.9314137172565486
0.030433785739255148,0.8372325534893021
-0.03920853993359163,0.75624875024995
0.050290608569394914,0.7480503899220156
0.14385065474860578,0.33713257348530296
-0.04927100357181588,0.7358528294341132
0.011276753051997657,0.9260147970405919
0.03632279750282656,0.8122375524895021
-0.1330561680770901,0.3143371325734853
-0.020631515130870626,0.8872225554889022
-0.12371191959613177,0.3265346930613877
0.06155025453649466,0.6834633073385323
-0.0818618080026497,0.5082983403319337
-0.22013859934481894,0.13817236552689463
-0.23563470730078606,0.07638472305538892
0.12068387649513651,0.38552289542091583
-0.040129346555883,0.7530493901219756
0.06556251059401907,0.6850629874025195
-0.02943430076327126,0.8480303939212157
0.058312953690454944,0.7180563887222555
0.1979790167809171,0.1949610077984403
-0.2018156411741781,0.15056988602279545
-0.18482840164875924,0.125374925014997
-0.049858113795240196,0.7244551089782043
-0.0578132733557664,0.6530693861227754
-0.1761629134635514,0.23395320935812838
0.10579741498218555,0.4353129374125175
-0.15304056147661355,0.2829434113177364
-0.05275492845898671,0.6778644271145771
-0.011553589297507008,0.9352129574085183
0.03134792421131509,0.8344331133773245
0.09803717628731431,0.5436912617476505
0.005813167041611447,0.9604079184163168
0.11294506022087847,0.3789242151569686
0.09049651646309145,0.5110977804439112
0.01123969487989199,0.9396120775844831
-0.179454955761347,0.2509498100379924
-0.11758647056509502,0.3859228154369126
-0.03559580531393584,0.7994401119776045
-0.058163743552063656,0.6774645070985803
0.054056984642399046,0.7128574285142971
0.06544004548381746,0.6864627074585083
-0.013415254918004207,0.9370125974805039
-0.16211240853788456,0.2605478904219156
-0.06900964848157182,0.6500699860027994
-0.06418779262600234,0.620875824835033
-0.18278188401808038,0.1821635672865427
0.019191265087058696,0.901619676064787
0.014143022979069974,0.9310137972405519
0.21670141646198432,0.16556688662267546
0.03262305838978897,0.827634473105379
-0.11230691681384897,0.483503299340132
-0.0028835150080814853,0.9854029194161168
-0.12767750215273818,0.39112177564487105
0.06399914210061411,0.6838632273545291
-0.19998699699172218,0.22155568886222757
0.0656773477145348,0.6484703059388123
-0.031191917971627393,0.8408318336332733
0.10071582904448728,0.5348930213957208
0.03174691202393273,0.8470305938812237
0.029774779796249918,0.8356328734253149
0.16863751724437306,0.26354729054189163
-0.15023109627370776,0.23815236952609478
-0.123182504024394,0.2903419316136773
0.026164017167095203,0.8388322335532894
-0.04819436201081086,0.7374525094981004
0.00520565155149447,0.9764047190561888
0.07908870332189454,0.646870625874825
0.069112340407515,0.5942811437712457
-0.10467041110174796,0.4615076984603079
0.004749564965171573,0.9748050389922016
0.039546200308693366,0.7782443511297741
0.1125501427268685,0.4415116976604679
-0.17919746820631577,0.16736652669466107
-0.014803539105926068,0.9196160767846431
-0.05504097920074587,0.7030593881223756
-0.08440751689563843,0.554489102179564
-0.00026947594050937717,0.9982003599280144
-0.13856669903091073,0.3715256948610278
0.22343231025448343,0.15316936612677465
-0.1369290447811461,0.27394521095780844
0.0946760869934843,0.52249550089982
0.038763224144709854,0.7806438712257548
-0.024799205617808573,0.8584283143371326
0.19367042434449314,0.118376324735053
-0.04914079354188121,0.7446510697860428
0.05569263426896594,0.7138572285542891
-0.0640888931028137,0.6818636272745451
0.0733580942216157,0.6104779044191162
-0.2665626822580299,0.0595880823835233
0.02913193117482669,0.8368326334733054
0.08288974714366658,0.5892821435712857
0.022864047942746765,0.8740251949610078
0.05049577184876692,0.7550489902019596
-0.018782643889626385,0.8956208758248351
0.12129756214311849,0.3775244951009798
0.023877515299260247,0.8634273145370925
0.1252300622197772,0.35032993401319734
-0.017722387268797456,0.8910217956408718
0.02787444174476351,0.8480303939212157
0.00017547499370036413,0.9994001199760048
-0.09934772399577195,0.4839032193561288
-0.18036466856997113,0.16436712657468505
-0.10596803106406766,0.4251149770045991
-0.06456512831359283,0.6694661067786443
-0.12010255075181883,0.4259148170365927
-0.16874328800246777,0.32673465306938615
-0.10977549840472502,0.4475104979004199
0.019709818895250888,0.8800239952009599
0.0061062287702065565,0.9656068786242752
0.2190732868626496,0.15736852629474105
0.24714393933523524,0.07898420315936813
0.11685434937765121,0.486502699460108
0.08691333917257335,0.5612877424515097
-0.01268071797191983,0.9336132773445311
-0.07897932201255041,0.6166766646670666
0.11306319610533969,0.49610077984403117
0.07081286279880923,0.6322735452909418
-0.018411354501056312,0.913617276544691
0.13034534684246185,0.41471705658868224
0.00048305462796710997,0.9988002399520096
0.31244118154405,0.08338332333533294
0.04481334984578945,0.7890421915616876
6.953397479617652e-05,1.0
-0.02923595796037763,0.8388322335532894
-0.006498845176407957,0.9662067586482703
-0.06385667090081337,0.6702659468106379
-0.08897846840620902,0.5148970205958808
-0.0466833223509058,0.7690461907618477
0.02263453363883502,0.8798240351929614
-0.013674057499519115,0.9292141571685663
-0.08390943609536748,0.530493901219756
-0.020799627377673123,0.8904219156168767
0.07469529244435785,0.6306738652269546
0.043707300378068664,0.7504499100179964
-0.04767072779444282,0.7384523095380924
-0.16710157841074383,0.3011397720455909
-0.1581510973001258,0.2595480903819236
0.15475420459564052,0.39212157568486306
-0.014462926915033583,0.9160167966406718
0.1237592830957117,0.4491101779644071
0.2316624538168079,0.10757848430313938
-0.004945189453951997,0.9786042791441711
0.08621059987586381,0.5494901019796041
0.05704920734706505,0.7242551489702059
0.14950764391331486,0.35892821435712857
-0.005784876867236972,0.9724055188962207
-0.06142533956794063,0.6970605878824235
0.17301630693190406,0.28274345130973805
-0.07628314706538229,0.6644671065786842
-0.01776365960474976,0.9150169966006798
0.11888251474382738,0.46630673865226957
0.16715154108489358,0.2411517696460708
0.11030320961912388,0.5102979404119176
-0.01886465109845564,0.9078184363127374
0.3115949271102267,0.0611877624475105
-0.13532528442344768,0.41091781643671266
0.26592151824849314,0.07298540291941612
0.030939664862822104,0.8340331933613278
-0.15686346621626612,0.24675064987002598
-0.22987757348969776,0.11077784443111378
0.27610915302265093,0.07298540291941612
0.10639034183987572,0.46850629874025196
