word2vec_Z,word2vec_p
0.45503645732439196,0.003199360127974405
0.42038497760757143,0.015196960607878424
0.2640989330365085,0.15556888622275544
0.17283673044833453,0.242751449710058
0.5116927509926846,0.003199360127974405
0.3831678437153236,0.028994201159768047
0.05405379627081299,0.7358528294341132
0.3930300026063253,0.01919616076784643
0.4754542572773144,0.004999000199960008
0.30836894647935875,0.05838832233553289
0.16142752270452201,0.30453909218156366
0.40947292895603477,0.014997000599880024
0.09664615572236901,0.5168966206758648
0.3704474600942726,0.04779044191161767
0.09235236605909661,0.5352929414117177
0.2608632171634836,0.15976804639072187
-0.12530908585616485,0.4673065386922616
0.06479721181853251,0.6692661467706459
0.09604143226646988,0.5712857428514297
0.34088271808964543,0.04359128174365127
0.22363599914094642,0.23875224955008997
-0.12165739363814826,0.5236952609478105
0.37044674609866596,0.052189562087582485
0.18389191938890168,0.2709458108378324
0.16327644067138078,0.3155368926214757
0.22416232408172476,0.17776444711057787
0.35533658257354056,0.08718256348730254
0.2245457342049576,0.25874825034993
0.3718270584078396,0.014597080583883223
0.5004739455713554,0.016996600679864027
0.18138573139409306,0.3473305338932214
0.165562281166517,0.3703259348130374
0.21010113963779947,0.22935412917416517
0.43309049771697095,0.008998200359928014
0.4097972726195509,0.007798440311937612
0.45617958116248913,0.03059388122375525
0.059767716229571555,0.6870625874825035
0.30307482586245144,0.1401719656068786
0.37961337122778377,0.02979404119176165
0.23310737093556225,0.16896620675864826
0.1420479663902491,0.3893221355728854
0.2685045782457744,0.1907618476304739
0.26326060464778545,0.1767646470705859
0.7197955048097926,0.0001999600079984003
0.31716945460438295,0.05358928214357129
0.4711674278507784,0.001999600079984003
0.05771699706619736,0.7096580683863227
0.1912771657084509,0.2623475304939012
-0.03163351909325085,0.850629874025195
0.30177580541760884,0.06898620275944811
0.24542353679222878,0.18056388722255548
0.2690741249164641,0.15596880623875226
0.29245560910456153,0.1311737652469506
0.14964636614996046,0.3625274945010998
0.341654836257813,0.0591881623675265
0.45073523762490636,0.008398320335932814
0.29731396710151625,0.10497900419916016
0.23496032096556604,0.1975604879024195
0.20076258227023772,0.19456108778244352
0.3819817929046853,0.023195360927814438
0.3824652496488804,0.047390521895620874
0.07645531065863581,0.6700659868026395
0.2061180962971269,0.21115776844631073
0.4770234407173702,0.004199160167966407
0.31138226773559713,0.05878824235152969
0.607093832113606,0.0001999600079984003
0.2690794651369387,0.09938012397520496
0.3642028781217356,0.029194161167766446
0.29761474881379996,0.08678264347130574
0.21947554423978669,0.21415716856628675
0.4626049549861031,0.0065986802639472104
0.17621214968540425,0.34193161367726455
0.0409470667524806,0.8064387122575485
0.7434685269181253,0.0001999600079984003
0.25811175686059934,0.1873625274945011
0.1989234050865053,0.28734253149370126
0.5728138778162253,0.005398920215956809
0.3457109192730728,0.07338532293541292
0.4093844654449451,0.01979604079184163
0.29326135955360444,0.1231753649270146
0.5789306070744625,0.0057988402319536095
0.2185133323226103,0.2565486902619476
0.17170944680232927,0.35392921415716855
0.2012777953644726,0.1357728454309138
0.10753790712703548,0.499500099980004
0.4383718791176153,0.01279744051189762
0.2113970666416758,0.21075784843031395
0.18757262742512226,0.29614077184563087
-0.043553927115451765,0.8186362727454509
0.3066591207795086,0.08678264347130574
-0.08311424036429876,0.5990801839632074
0.25582933254767576,0.15116976604679064
0.021908391047979085,0.9018196360727855
0.16456538616268077,0.3935212957408518
0.28663273883374835,0.07598480303939212
0.2718270497803186,0.11797640471905618
0.3231743313864419,0.0629874025194961
0.40761297198580093,0.017996400719856028
0.3012627822120804,0.0657868426314737
0.29764306871428037,0.11157768446310738
0.3461241364937004,0.047190561887622474
0.12464467268691391,0.5096980603879224
0.03744309169650759,0.8380323935212958
0.34852680668042324,0.046990601879624075
0.14361432992551726,0.33253349330133974
0.44146222102416455,0.014197160567886422
0.16446222040708097,0.3685262947410518
0.09296558942105543,0.5880823835232953
0.34585444020103906,0.07258548290341932
0.6235956093477583,0.0023995200959808036
0.2480831437763407,0.22375524895020996
0.3843285284808664,0.03219356128774245
0.2933491055400444,0.10857828434313137
0.16631234127965203,0.30293941211757647
0.11516659574572106,0.5346930613877224
0.3333117300668592,0.057388522295540895
0.3012983670746718,0.16856628674265148
0.24020877152720646,0.17416516696660667
0.3414303552221191,0.036392721455708855
0.40987576756016936,0.007798440311937612
-0.11034603408791535,0.5090981803639272
0.1997688415961673,0.2559488102379524
0.36796442272423674,0.04339132173565287
0.0687392635383354,0.6800639872025595
0.0057826631501963835,0.9718056388722256
0.274444965824593,0.14237152569486103
0.21041346432755012,0.16456708658268346
-0.02046416993320614,0.8970205958808238
0.20486274521039072,0.14437112577484504
-0.0010156020069914994,0.9958008398320336
0.18924392987797492,0.34513097380523894
0.09116777384256908,0.590881823635273
0.15222661332296383,0.28674265146970607
0.03328845707944639,0.847630473905219
0.05277277932019345,0.750249950009998
0.1403721720445707,0.4423115376924615
0.0719203073544857,0.6934613077384523
0.2718293563121286,0.08238352329534093
0.36490145923327055,0.05878824235152969
0.45046462686569283,0.020395920815836834
0.09821655644287,0.5602879424115177
0.3042734704671599,0.07958408318336332
0.5612361737411091,0.008398320335932814
0.3098071991043714,0.041391721655668866
0.28149116016863773,0.12337532493501299
0.08598437050719596,0.6422715456908619
0.36652645174315873,0.08618276344731053
0.15693625317412124,0.276744651069786
0.4284842784827179,0.009798040391921616
0.4670163806494672,0.00599880023995201
0.3892880461774987,0.020195960807838434
0.280680254822449,0.14377124575084982
0.32757772552327247,0.052389522095580884
0.4824952728283954,0.00599880023995201
0.11507128751895315,0.4949010197960408
0.2773448618753756,0.07778444311137772
0.5841462774434087,0.0015996800639872025
0.2406721753487911,0.16876624675064986
0.08590210056063662,0.5774845030993802
0.16271159375344563,0.3083383323335333
0.48665970355477745,0.011597680463907219
0.27235872147811263,0.06778644271145771
0.1736738181641886,0.3141371725654869
0.23959839390567286,0.16656668666266747
0.1940339844439742,0.20555888822235552
0.11980123857912733,0.5028994201159768
0.16771880661474797,0.34273145370925817
0.21872278100816264,0.09778044391121776
0.41448561914147775,0.01199760047990402
0.41600798350185747,0.026394721055788842
0.48200662023893703,0.009798040391921616
0.38331647649749023,0.03259348130373925
0.31613848068785794,0.08278344331133773
0.2893881215704579,0.10957808438312337
0.44502936567754636,0.014397120575884824
0.31675284412093646,0.0615876824635073
0.109716235064696,0.490501899620076
0.19866199995228326,0.259748050389922
0.1313377186398079,0.4941011797640472
0.22005109073101017,0.23635272945410918
0.2562281442437302,0.16696660667866425
0.14806570566439972,0.32373525294941013
0.10592565350299,0.46710657868426314
0.19973596864858528,0.20915816836632672
0.14874080821620203,0.3607278544291142
0.26552121283748387,0.14457108578284344
0.1167072953531592,0.5162967406518696
0.2904798136690863,0.09438112377524495
0.09185427640526975,0.6034793041391722
0.4176170715845668,0.015396920615876825
0.4735611589420434,0.0027994401119776045
0.13909062630717917,0.3903219356128774
0.11001078285085451,0.6028794241151769
0.13127519105048846,0.486502699460108
0.008685269191043753,0.9596080783843232
0.23439405921164977,0.15616876624675066
0.023201521221074453,0.8800239952009599
0.12107867458749016,0.48890221955608876
0.31035955081304073,0.126374725054989
0.1964995757322706,0.28934213157368527
0.1539893844977961,0.34513097380523894
0.23102618498461783,0.19916016796640673
0.0383790317865577,0.8086382723455309
0.1566742129062205,0.2943411317736453
-0.14930795258493076,0.2997400519896021
0.4901657044370075,0.009398120375924815
0.19566556076760355,0.35172965406918616
0.004841843834528081,0.98000399920016
-0.04396006904517108,0.7694461107778444
0.15210213585589688,0.3715256948610278
0.18077851236529022,0.3097380523895221
0.28691289152729493,0.11097780443911218
0.01896926029399605,0.8966206758648271
0.38584347255989293,0.009398120375924815
0.2286673067166249,0.1921615676864627
0.24485499495752122,0.1289742051589682
-0.15155296684517908,0.3649270145970806
0.18588727500897742,0.3241351729654069
0.4120974240353552,0.03139372125574885
-0.19592326694441164,0.2625474905018996
0.4350086512470903,0.01899620075984803
0.3142168609995788,0.03059388122375525
-0.05198679359058296,0.8028394321135773
-0.01812384366512349,0.9110177964407119
0.12249948861464123,0.4189162167566487
0.18251771636369743,0.30813837232553487
0.185068928810178,0.22455508898220355
0.16424138425038476,0.26914617076584685
0.1008557352561531,0.5850829834033193
0.20620722196491953,0.20835832833433313
-0.11493072222655858,0.5232953409318136
-0.0876810976062268,0.5758848230353929
0.145685017837195,0.35912817436512695
0.17367947604071446,0.26454709058188364
0.2693185367740233,0.08138372325534893
0.04156490854256314,0.8082383523295341
0.04257748067376827,0.8178364327134573
-0.10711164364316766,0.498500299940012
0.23844348606391366,0.13517296540691862
0.054395327504973154,0.7276544691061788
0.19295469122793107,0.2929414117176565
0.24836659291468052,0.15936812637472506
0.3911914048583013,0.011197760447910418
-0.14455992180921312,0.3795240951809638
0.2531146821867532,0.14217156568686262
0.04518184144155869,0.7930413917216557
0.03139070951290481,0.8054389122175565
0.12096346487057691,0.5112977404519096
0.10122054768910271,0.5418916216756648
0.2938273604401036,0.10877824435112977
0.21152274681323263,0.22655468906218756
0.18501238321044483,0.15516896620675866
0.4192607722578986,0.04499100179964007
0.18439631923326427,0.266746650669866
0.3216060744239232,0.1267746450709858
0.3489086478279507,0.036392721455708855
0.33167010058917284,0.05638872225554889
0.3069744489370521,0.05838832233553289
0.37023963279884803,0.047590481903619274
0.11968034798014235,0.47390521895620874
0.05235643276186172,0.7468506298740252
0.19405159479163317,0.3165366926614677
0.06966610844961586,0.6350729854029195
0.34085333875227714,0.0593881223755249
0.09720509647352696,0.640871825634873
0.09007493289060399,0.6026794641071785
0.06815280624565849,0.6846630673865227
0.4340377325100466,0.03819236152769446
0.3384837315493145,0.057788442311537694
0.30472876267846605,0.09958008398320337
0.09355121413674831,0.5836832633473306
0.011283000183829432,0.9496100779844031
0.1038011359681375,0.486502699460108
0.2085428638672266,0.16816636672665466
0.3438908231926054,0.057388522295540895
0.1249695377138962,0.35272945410917816
0.05593154798825755,0.73625274945011
0.15836611476525858,0.3243351329734053
0.20767713899717355,0.1817636472705459
0.3676327584711892,0.07078584283143372
0.3278428481829447,0.04279144171165767
-0.05011175252731876,0.7416516696660668
0.12415856140392124,0.47530493901219756
0.4358152324523562,0.016196760647870425
-0.06920158448924077,0.7002599480103979
0.21532843258080672,0.2533493301339732
0.2373757702079377,0.15616876624675066
0.037060451523208006,0.8170365926814637
0.3146702522084846,0.08398320335932813
0.15852367076284096,0.3747250549890022
0.191676560650655,0.2529494101179764
0.3644199061574083,0.03199360127974405
0.16815504786784824,0.3437312537492502
0.41185313363679266,0.03579284143171366
0.25076590330892595,0.1865626874625075
0.357536779942257,0.05058988202359528
0.2984342533553514,0.17456508698260348
0.5399587905509702,0.002999400119976005
0.31625068532716716,0.0661867626474705
0.445986175203539,0.012997400519896021
0.40758137142878853,0.03179364127174565
0.11461225203595776,0.508498300339932
-0.028772270461950935,0.8654269146170765
0.0923368672297547,0.5508898220355929
0.4329602508222684,0.019396120775844832
0.19902111826096694,0.22375524895020996
0.13297334350945997,0.38812237552489504
0.1575434054614329,0.3639272145570886
0.2136797265186863,0.23655268946210758
0.39114379963779927,0.01859628074385123
0.19092300531609904,0.22975404919016196
0.40422207829831863,0.01199760047990402
0.10758912573025547,0.5010997800439912
0.09173698512396006,0.5862827434513097
0.31549318137048243,0.08378324335132974
0.22955622488562455,0.129374125174965
0.33410891811830046,0.033393321335732855
0.04353343052833583,0.7554489102179565
0.3734656216101889,0.07398520295940812
0.207635419764748,0.26134773045390924
0.30896379647971234,0.08538292341531693
0.27517292677465616,0.1255748850229954
0.4384833880599804,0.021195760847830435
0.05834046622358268,0.6740651869626075
0.17637864142270776,0.24875024995001
-0.0580553196240122,0.7486502699460108
0.06497757473642009,0.708258348330334
0.44297502301784386,0.003799240151969606
0.15666224284086466,0.377124575084983
0.25101438385976266,0.15556888622275544
0.07096381931258824,0.670865826834633
0.0384495506354876,0.793241351729654
0.3078723112792143,0.08938212357528494
0.14157509544267904,0.4809038192361528
-0.05282621917603139,0.7436512697460508
0.012798513930102623,0.9422115576884623
0.20542194983436587,0.22495500899820037
0.1807076476143687,0.3129374125174965
0.13481349413634386,0.46350729854029193
0.4825041350755835,0.003999200159968006
0.44961193505833036,0.006798640271945611
0.324817280780408,0.07938412317536493
0.17077906517722255,0.3359328134373125
0.241294222998199,0.21775644871025795
-0.029808279505173552,0.8694261147770446
0.03681127203949616,0.7070585882823436
-0.09058995103969307,0.6082783443311338
0.17739264643751096,0.2375524895020996
0.49439466019047545,0.0011997600479904018
0.10029104778988338,0.5630873825234953
0.04600613026212873,0.7786442711457708
0.262055669379583,0.10557888422315537
0.023703760036270127,0.8820235952809438
0.04255926796990726,0.7996400719856028
0.19605695548786584,0.16296740651869626
0.5638764765601216,0.003599280143971206
0.18442891910426643,0.2965406918616277
0.14818462216887787,0.4439112177564487
0.4382777967758827,0.004599080183963208
0.03255309113453449,0.8432313537292542
0.17405168899206086,0.34453109378124375
0.05158120514339446,0.7590481903619276
0.028703281485835914,0.8602279544091181
0.34216295087444243,0.057788442311537694
0.06681661224103631,0.7388522295540891
0.11702981931707047,0.4543091381723655
0.3662366973751084,0.047390521895620874
0.1980642258112946,0.29734053189362125
0.1987571206775065,0.2451509698060388
0.24719082596090572,0.14737052589482103
0.18441594756812357,0.24335132973405318
0.2531931156591991,0.10917816436712657
0.21304993797227442,0.1837632473505299
0.22863944268165795,0.10557888422315537
0.08634435844438905,0.6050789842031594
0.29751757641155835,0.04479104179164167
0.2953134848051897,0.10477904419116177
-0.011814548279181889,0.944011197760448
0.1974857122193651,0.2393521295740852
0.0908282435783634,0.6130773845230953
0.10902410988398113,0.5016996600679864
0.3043913333498729,0.1287742451509698
0.29846142424879984,0.08738252349530094
0.18929758171180824,0.17016596680663867
0.15675175692535467,0.397120575884823
0.006985401899813392,0.971005798840232
0.3104246441491297,0.04919016196760648
0.2539195062473604,0.1951609678064387
0.4189147594962133,0.01859628074385123
0.31783696983938164,0.09258148370325935
0.05866714195227441,0.7000599880023995
0.13199059004970015,0.41611677664467106
0.17708823385946676,0.31593681263747253
0.227296051229931,0.14897020595880825
0.2426890601057289,0.11937612477504499
0.0038452026229760694,0.9824035192961408
0.33085440803031524,0.03459308138372325
0.2967145701844018,0.07858428314337132
0.2029427371764586,0.20255948810237953
0.07045514575356991,0.6914617076584683
-0.006882715936650772,0.9636072785442912
0.18419106991056178,0.2793441311737652
0.2891630597374621,0.05038992201559688
0.21854463856187337,0.1929614077184563
0.18964452368419718,0.2599480103979204
0.05193676759282756,0.7424515096980604
0.2719949197097797,0.1289742051589682
0.09620114831044084,0.6100779844031193
0.13423175434134912,0.484503099380124
0.040531503144051545,0.7978404319136173
0.09310915311229864,0.6442711457708459
0.29163465173955166,0.09778044391121776
0.3421304682945202,0.08698260347930414
0.5114837601975712,0.007798440311937612
0.4213391891354588,0.009598080383923215
0.37787557436366614,0.01899620075984803
0.4886760513828443,0.008198360327934412
0.24743223729437414,0.19096180763847231
0.2598986902834981,0.07838432313537293
0.2643307396323169,0.08698260347930414
0.25938164980321177,0.10757848430313938
0.19376511643148664,0.2601479704059188
0.2063154456760119,0.22315536892621476
0.27503039028080073,0.10077984403119376
0.27768259554659364,0.10637872425514897
-0.05630339196302441,0.7590481903619276
0.3028499211120905,0.05598880223955209
0.20797911908391245,0.2419516096780644
0.540265166133721,0.0005998800239952009
0.21443330525571422,0.2419516096780644
0.12790423809421717,0.46890621875624877
0.35320070734953596,0.0683863227354529
0.1123874665630547,0.4891021795640872
0.23243757730332493,0.15836832633473305
0.0023828884386224553,0.9892021595680864
0.08709309488568164,0.6126774645070986
0.14387778374016702,0.47210557888422316
0.07733447762621147,0.6404719056188762
0.231650329326091,0.14237152569486103
0.06712435896431751,0.6596680663867227
0.16735499593500067,0.27074585082983404
