,mean,p
0,1.0674374799400557,0.007798440311937612
1,2.017369334588004,0.001799640071985603
2,0.06426923309903208,0.7036592681463707
3,0.41066527362914124,0.28174365126974604
4,0.5743284689846921,0.1267746450709858
5,1.2950210648183287,0.0011997600479904018
6,0.7846814468706264,0.13457308538292342
7,0.2742255159164993,0.47730453909218157
8,0.6529121694369324,0.130373925214957
9,0.8762057461266577,0.03659268146370726
10,0.15266609158648464,0.6722655468906219
11,0.5139279613839534,0.11717656468706258
12,0.5581804156816174,0.047390521895620874
13,0.2630030056709944,0.6146770645870826
14,0.65792001369879,0.11357728454309138
15,0.3575550143209739,0.2673465306938612
16,0.3771670999349964,0.3031393721255749
17,0.754409845053175,0.08938212357528494
18,0.4827982061629646,0.2599480103979204
19,0.6521157534836787,0.12377524495100979
20,0.7628650691287056,0.03259348130373925
21,0.4906928507175558,0.19816036792641473
22,0.47952762906220026,0.2425514897020596
23,0.8865563766240856,0.07078584283143372
24,0.7624137317499727,0.11597680463907219
25,0.8218873268962819,0.05878824235152969
26,1.358125093883414,0.009198160367926415
27,0.4409060138712168,0.17296540691861628
28,0.8621591694912836,0.038592281543691265
29,0.3120271415257033,0.5356928614277144
30,0.15282096877158163,0.6956608678264347
31,1.2609265306741961,0.04039192161567687
32,0.2984556827844045,0.29834033193361326
33,0.12944626535951803,0.7160567886422715
34,0.7618516710723823,0.08778244351129774
35,0.792444206541525,0.038792241551689664
36,0.4037479865233268,0.3041391721655669
37,0.050465209738426206,0.8542291541691661
38,0.7077891232454561,0.046790641871625675
39,0.00770033685596142,0.9946010797840432
40,0.4349749482503643,0.3173365326934613
41,0.34646372497538913,0.5374925014997001
42,0.29137061049126645,0.39392121575684863
43,-0.04390085683365315,0.9396120775844831
44,0.24803838779939288,0.5218956208758249
45,0.6238642458792414,0.1867626474705059
46,0.6298794249554728,0.15556888622275544
47,0.5778883623816456,0.21015796840631873
48,0.5950617690936945,0.17516496700659867
49,0.12416081198565868,0.8242351529694061
50,0.8218670902832546,0.00599880023995201
51,0.4561969329983432,0.3255348930213957
52,0.3644178307694969,0.3509298140371926
53,0.6960155626486983,0.03939212157568486
54,-0.09348257399556077,0.8044391121775645
55,0.47516033857973977,0.1331733653269346
56,0.048381242557953855,0.9000199960007998
57,0.49956436260363946,0.27634473105378926
58,0.3545773655459619,0.40251949610077986
59,0.12860710777765888,0.610877824435113
60,0.4023121265505417,0.45290941811637675
61,0.27237954998453817,0.4927014597080584
62,0.014575881256263953,0.9500099980003999
63,0.6525954749622209,0.15016996600679863
64,0.21221693783809115,0.7176564687062588
65,0.1348431349810409,0.8166366726654669
66,-0.13896425735583745,0.7456508698260348
67,0.6361406846158244,0.06958608278344332
68,0.6508460139176454,0.17036592681463708
69,0.12680144527029794,0.7070585882823436
70,0.1763121893695939,0.5438912217556489
71,-0.024044033800188346,0.9402119576084783
72,0.4046459328764982,0.4023195360927814
73,0.028851223585982855,0.9168166366726654
74,-0.15532392128946704,0.6882623475304939
75,0.0647308874009783,0.8488302339532093
76,0.195156939069695,0.6446710657868426
77,0.34610270459749676,0.3879224155168966
78,-0.17899344066870237,0.4459108178364327
79,0.5758804314660496,0.21735652869426114
80,0.06948943430841688,0.8534293141371726
81,0.325978712420962,0.3883223355328934
82,0.5639325120809632,0.17116576684663068
83,-0.04867840285059325,0.8128374325134973
84,0.47701790236587416,0.356128774245151
85,0.16548463971564215,0.7536492701459708
86,0.2622950356455024,0.22815436912617476
87,0.7037541353186809,0.08018396320735853
88,0.7863525697056908,0.060187962407518496
89,0.9560566996282797,0.009398120375924815
90,1.0447228403836204,0.04979004199160168
91,1.1286299886967455,0.009998000399920015
92,-0.1368347513287009,0.6082783443311338
93,0.21016382702402386,0.5834833033393322
94,0.18802273528370889,0.4261147770445911
95,0.7882930382005285,0.07278544291141771
96,0.7471677806810542,0.05558888222355529
97,1.1052513288886128,0.04099180163967207
98,0.3508669765715312,0.2585482903419316
99,-0.4017255373453164,0.3793241351729654
100,0.05543622817422937,0.8344331133773245
101,0.3117008889265293,0.29874025194961007
102,0.35615176405965443,0.4967006598680264
103,0.4760268131318369,0.3021395720855829
104,0.347123551276028,0.16216756648670266
105,0.4182808949196599,0.22515496900619877
106,1.2259428463571633,0.003799240151969606
107,0.8354211350943229,0.009798040391921616
108,0.24675208413476685,0.3753249350129974
109,0.5313998688571143,0.34933013397320534
110,0.8063634267601184,0.10937812437512498
111,0.3949868751772084,0.32693461307738453
112,0.7845545788549415,0.10477904419116177
113,0.5345641748887437,0.17896420715856828
114,0.5059477963971001,0.21415716856628675
115,0.3470928056507477,0.2455508898220356
116,0.7835076935648614,0.04879024195160968
117,0.6336291802780334,0.14457108578284344
118,0.45182799814252694,0.21515696860627875
119,-0.5426793077018693,0.0669866026794641
120,0.5195191966962682,0.4365126974605079
121,0.5106741359629391,0.17216556688662268
122,-0.08120530244800986,0.8238352329534093
123,0.10420263925403675,0.7050589882023596
124,0.2346377693787462,0.5114977004599081
125,0.3568371732961363,0.21675664867026595
126,0.20526900509458895,0.5764847030593881
127,0.41754413499818177,0.26194761047790444
128,0.0545423959706932,0.8364327134573085
129,0.37498680797952416,0.33713257348530296
130,0.5531016002813197,0.16996600679864027
131,0.27558359306234836,0.3139372125574885
132,-0.062250214086702504,0.8740251949610078
133,0.32648097407031873,0.33553289342131576
134,0.32133828509774104,0.5208958208358329
135,-0.24142235448815566,0.520495900819836
136,0.6454903828055316,0.13777244551089782
137,0.46660664868564805,0.29934013197360526
138,-0.31646051182489954,0.34913017396520696
139,-0.17066106154656074,0.4977004599080184
140,0.18016021376870966,0.5820835832833433
141,-0.6581082422548411,0.06638672265546891
142,0.28323555834975495,0.562887422515497
143,-0.22617326913298225,0.4497100579884023
144,0.1431229912124123,0.484503099380124
145,0.4491164701673342,0.15776844631073786
146,0.5419968249442126,0.11897620475904819
147,0.6920434411884673,0.03099380123975205
148,0.68296362163875,0.04919016196760648
149,0.0232575250466735,0.9422115576884623
150,-0.31413847365897485,0.29414117176564686
151,1.0788167565583777,0.03459308138372325
152,0.5692360311364876,0.09958008398320337
153,0.19368863390530525,0.7514497100579884
154,1.1550773175621136,0.013797240551889621
155,0.8558761261992277,0.029194161167766446
156,1.269884493698027,0.0665866826634673
157,0.18400809055393916,0.6230753849230154
158,0.7094469593115391,0.10797840431913618
159,0.3244802508712761,0.4465106978604279
160,0.4222154222543632,0.28654269146170763
161,0.2542342091655357,0.5088982203559288
162,0.8442648138378164,0.03979204159168166
163,0.7445777723389965,0.08698260347930414
164,0.9196201496511989,0.13597280543891221
165,-0.14326943802660771,0.7880423915216956
166,0.4792499147771229,0.2539492101579684
167,0.06040583963238999,0.8112377524495101
168,0.18146813428087202,0.6506698660267947
169,0.11765500805109153,0.7106578684263147
170,0.11208551633318445,0.729254149170166
171,0.48215470530768806,0.16296740651869626
172,0.8086588142998465,0.07038592281543692
173,-0.17196483616434802,0.5246950609878024
174,0.6581032747248934,0.00639872025594881
175,-0.12039746428457081,0.7964407118576284
176,0.4227361317359861,0.14757048590281943
177,0.6461914528582524,0.20515896820635873
178,0.7064946334524062,0.05338932213557288
179,0.06248791157115256,0.882623475304939
180,0.5484669034029094,0.22775444911017798
181,0.17807224335139232,0.5742851429714058
182,0.3678484335933125,0.47030593881223753
183,0.6401827796447777,0.08558288342331534
184,-0.078075517392481,0.8524295140971806
185,0.0497142478727345,0.8130373925214956
186,0.5430413576177658,0.09558088382323535
187,0.6068468350513543,0.07398520295940812
188,-0.025780324185170445,0.9486102779444111
189,0.15364349570276967,0.4991001799640072
190,0.2753185628649663,0.4393121375724855
191,0.9252612142472622,0.046790641871625675
192,0.4985750360442098,0.21095780843831233
193,0.727589187020825,0.06778644271145771
194,0.7533408720475514,0.20395920815836832
195,0.5624718875927872,0.11597680463907219
196,0.46323753201439766,0.26394721055788845
197,0.3500441703895203,0.374125174965007
198,1.1023645373178246,0.042191561687662464
199,0.5491126777426356,0.028194361127774445
200,0.6464770852615572,0.02539492101579684
201,1.1448078552173495,0.012397520495900819
202,1.2435090327378655,0.007998400319936013
203,0.4084891504959399,0.33453309338132375
204,1.2795987150377712,0.011197760447910418
205,0.5364025977121786,0.052789442111577684
206,-0.4574539765014972,0.1331733653269346
207,0.25489165249217943,0.6150769846030794
208,-0.018049132684004675,0.9722055588882224
209,0.3161899492956741,0.40451909618076387
210,0.19649794029776252,0.6572685462907418
211,0.4289308818469836,0.29774045190961806
212,0.19011890889165142,0.6320735852829434
213,0.23950603876837953,0.5142971405718856
214,0.24827146142055073,0.499500099980004
215,0.13321067546234344,0.8072385522895421
216,0.36948169364591293,0.4185162967406519
217,0.2903612416282021,0.5078984203159368
218,-0.28664827253395203,0.40771845630873826
219,0.26616184128777753,0.5504899020195961
220,-0.13862438983094752,0.5890821835632873
221,0.17712447950791005,0.7120575884823035
222,-0.2192700930790319,0.39472105578884226
223,0.5900768209207805,0.17516496700659867
224,0.14943476036277958,0.7736452709458108
225,0.23212929376103952,0.44631073785242953
226,0.18903721279456642,0.5036992601479704
227,-0.14719932686741136,0.7224555088982204
228,0.0947751601590265,0.7756448710257948
229,0.28734699546910714,0.2913417316536693
230,0.5587043607806484,0.15696860627874426
231,0.03613396600589003,0.912617476504699
232,0.706047943749729,0.1809638072385523
233,0.2785700696851641,0.4397120575884823
234,0.46866520470478845,0.45550889822035595
235,0.7546535100324736,0.16956608678264348
236,1.035259828607829,0.05018996200759848
237,0.5994711562921917,0.11157768446310738
238,1.8411631316446866,0.004799040191961607
239,0.3808655280347624,0.30193961207758446
240,0.20865738676390905,0.551489702059588
241,0.17385800322885364,0.6190761847630474
242,0.006404864745047853,0.9880023995200959
243,0.8762510688609012,0.057788442311537694
244,0.9438294426398727,0.001999600079984003
245,0.8891856984007109,0.08258348330333934
246,0.9418001932879638,0.020195960807838434
247,0.6566904958571076,0.15316936612677465
248,0.8901082418651217,0.05058988202359528
249,1.0599318412594019,0.04299140171965607
250,0.9196325513247876,0.005598880223955209
251,0.48233364146317,0.17276544691061788
252,0.3821308715884741,0.4445110977804439
253,0.28575325983587535,0.3065386922615477
254,0.5849820650892171,0.13617276544691062
255,0.5558236911727821,0.0649870025994801
256,0.5498292970553411,0.16336732653469307
257,0.8293073034044719,0.15356928614277143
258,0.5123009841062676,0.20255948810237953
259,0.9497502576130019,0.03059388122375525
260,0.8747841622943021,0.06598680263947211
261,0.3805282525508531,0.20295940811837632
262,0.30426860835103725,0.1775644871025795
263,0.4282414671617058,0.35812837432513495
264,0.5985700468169047,0.21315736852629474
265,0.25252948003567655,0.16836632673465307
266,0.1659060681264617,0.5606878624275144
267,0.3730147816760363,0.3183363327334533
268,0.6001162480734681,0.11777644471105779
269,0.6606395467860037,0.1801639672065587
270,0.8676677622779806,0.005598880223955209
271,0.9688202997378517,0.04359128174365127
272,0.7558870317004442,0.04259148170365927
273,1.1605827727663764,0.026794641071785644
274,0.4666382705479946,0.11217756448710257
275,0.868827058900661,0.03079384123175365
276,0.9439172222625304,0.014397120575884824
277,1.019107821869452,0.01259748050389922
278,0.48185198183996114,0.20175964807038593
279,0.7261494047493449,0.08798240351929613
280,0.4199006189317858,0.22775444911017798
281,1.1094363611645595,0.006998600279944011
282,0.49290596588384866,0.11337732453509299
283,0.9571162742873438,0.026794641071785644
284,0.7336604963244119,0.0625874825034993
285,-0.20644605125816637,0.4419116176764647
286,0.15673563876598195,0.6566686662667467
287,0.1606640085651115,0.7280543891221756
288,0.8209108562645782,0.02959408118376325
289,-0.04066735230693715,0.9178164367126574
290,0.5936061036109799,0.1843631273745251
291,0.9106643015943151,0.026994601079784044
292,0.7423367756625707,0.09318136372725455
293,0.2708212327571746,0.35232953409318135
294,0.3206383613957555,0.34573085382923413
295,0.4714176812698173,0.3297340531893621
296,0.0957935854407683,0.75124975004999
297,0.618213421203972,0.08638272345530894
298,0.8483771757989729,0.1225754849030194
299,0.34091831827997543,0.27694461107778445
300,0.375977824664505,0.22475504899020196
301,1.097631897008354,0.03699260147970406
302,0.42643653071354226,0.29214157168566285
303,0.5431553270225041,0.13617276544691062
304,0.6830459173665053,0.09978004399120176
305,0.3886178515025377,0.4211157768446311
306,0.2995081263592692,0.3147370525894821
307,0.29409833623186615,0.29514097180563886
308,1.2502015326946665,0.03119376124775045
309,0.424658082003631,0.3775244951009798
310,0.30119345241888995,0.4373125374925015
311,0.9400264370590733,0.041791641671665665
312,0.8736094909471304,0.0609878024395121
313,0.45712864702299844,0.32673465306938615
314,0.30173883325726925,0.3643271345730854
315,-0.11330287775879153,0.8196360727854429
316,0.382965515650837,0.46130773845230955
317,-0.2649997321473109,0.5774845030993802
318,0.008082856443023506,0.9654069186162767
319,0.6277518653589909,0.21755648870225955
320,0.15524597097344783,0.563887222555489
321,0.13669230536675983,0.7130573885222955
322,-0.08491598066184267,0.8320335932813437
323,0.23107521029280398,0.6386722655468906
324,0.2449787037027032,0.3307338532293541
325,0.13129010784964013,0.7780443911217756
326,-0.542215653052925,0.044191161767646474
327,0.20794179814093888,0.6466706658668266
328,0.40229941042475453,0.29474105178964205
329,0.47639498620584736,0.39752049590081984
330,0.03950254441595258,0.9336132773445311
331,-0.22110456108654533,0.5656868626274745
332,0.3752897765249791,0.23455308938212358
333,-0.4462213748473024,0.34973005398920215
334,0.19610175172197924,0.40331933613277343
335,0.45348764242351597,0.04379124175164967
336,0.439021117306991,0.1853629274145171
337,0.7972978012095207,0.03979204159168166
338,1.370501094995407,0.015196960607878424
339,0.47844725768642693,0.1757648470305939
340,1.0103584379543495,0.023795240951809637
341,0.7805398513638331,0.07798440311937613
342,0.7306423765082123,0.0627874425114977
343,0.3663281587323553,0.3233353329334133
344,0.7190323862303835,0.07498500299940011
345,0.9762058161713721,0.008598280343931213
346,-0.18477400615244308,0.4605078984203159
347,0.7497260157163999,0.08958208358328335
348,0.6629835951098215,0.21055788842231554
349,0.4452354574282741,0.3033393321335733
350,0.29180767158818227,0.5036992601479704
351,0.664812382261337,0.11897620475904819
352,0.3938840953070083,0.3145370925814837
353,0.5263036626398364,0.09458108378324336
354,0.2483545156405907,0.5870825834833033
355,0.23207881351340442,0.46910617876424715
356,1.1582274482283041,0.01919616076784643
357,0.031617867516329765,0.9114177164567087
358,0.6153648298967618,0.06418716256748651
359,0.28599308852983907,0.4277144571085783
360,0.09394035175323927,0.7772445510897821
361,0.1582451359300286,0.6576684663067387
362,0.56513341196323,0.09298140371925614
363,0.7156034406995159,0.08358328334333133
364,0.4149970101697953,0.2473505298940212
365,0.42554520665378004,0.1899620075984803
366,0.6126956932656082,0.10997800439912017
367,0.41829035042667606,0.1791641671665667
368,0.4179020856129849,0.2659468106378724
369,1.0716068728145554,0.021595680863827234
370,0.6032646260296615,0.10497900419916016
371,0.7033171395324995,0.033193361327734455
372,0.45447815251984325,0.2683463307338532
373,0.23321237090726504,0.623875224955009
374,0.3325974323938044,0.3557288542291542
375,0.5373459904880652,0.1231753649270146
376,0.4927349411213687,0.26294741051789644
377,0.19141443880769562,0.5854829034193162
378,0.33889633195389685,0.34033193361327735
379,0.31356216882876675,0.23555288942211558
380,1.209652730241501,0.006798640271945611
381,0.29870888152404734,0.3729254149170166
382,1.568537207278663,0.011197760447910418
383,0.6183349957621335,0.015996800639872025
384,0.1363010787375253,0.6510697860427914
385,-0.12766644583436654,0.5676864627074585
386,0.49732646935450314,0.24495100979804038
387,-0.10639069254935887,0.753249350129974
388,0.8197351401990117,0.01219756048790242
389,0.5230568768994568,0.1929614077184563
390,0.2494061558902052,0.47630473905218956
391,-0.06326953733962071,0.8094381123775245
392,0.2310583491146371,0.48210357928414316
393,0.22700629468031433,0.6096780643871226
394,0.5884466134881758,0.07778444311137772
395,0.316658432656225,0.40311937612477505
396,-0.07618283877746085,0.8068386322735452
397,0.6145683446348988,0.1857628474305139
398,-0.4891461260986567,0.10557888422315537
399,-0.47829745903528076,0.009998000399920015
400,-0.3285484740594007,0.33213357328534293
401,-0.3896191326058555,0.2641471705658868
402,0.1306200609869429,0.6768646270745851
403,-0.29948814157609066,0.3249350129974005
404,0.06574279574563412,0.8248350329934013
405,-0.1498387633432346,0.5582883423315337
406,0.11004008708727372,0.5914817036592681
407,0.39011602190342964,0.1867626474705059
408,-0.6602778323007881,0.04979004199160168
409,-0.27321709226742613,0.1825634873025395
410,0.093730849383817,0.8258348330333933
411,0.20264152304784297,0.45310937812437513
412,0.90984391791565,0.0611877624475105
413,0.24165133149890572,0.4517096580683863
414,0.9257722282612477,0.01779644071185763
415,1.042504620170141,0.05158968206358728
416,0.34026930452660153,0.34333133373325336
417,-0.14858887940985704,0.6054789042191562
418,0.5213944998296514,0.2949410117976405
419,0.387797453890309,0.3339332133573285
420,0.14829697992059074,0.710257948410318
421,0.3962335914958073,0.5408918216356728
422,-0.16452294724746255,0.714257148570286
423,-0.22374807781716638,0.6994601079784043
424,0.13994806397386877,0.6462707458508299
425,0.5587211691031636,0.1895620875824835
426,0.675320409076795,0.14637072585482905
427,0.4373777629502709,0.3095380923815237
428,0.045253293953334085,0.8976204759048191
429,0.619411087365666,0.15696860627874426
430,0.4943941787337245,0.22995400919816036
431,-0.2177700675197754,0.5060987802439512
432,0.36984486226910673,0.1933613277344531
433,0.502203547851898,0.29574085182963405
434,0.1664611310818765,0.7164567086582684
435,-0.49114592645051686,0.03179364127174565
436,0.7470279266104773,0.046790641871625675
437,0.26594792967937797,0.5208958208358329
438,0.8210556468271599,0.059988002399520096
439,-0.0006869771219525811,1.0
440,0.6078232421402614,0.27274545090981805
441,1.0803511397520735,0.028394321135772844
442,0.5457934772632999,0.28534293141371725
443,0.8326089496579249,0.10957808438312337
444,0.4391034391629516,0.24375124975005
445,0.4120952937466445,0.3113377324535093
446,0.12827831341918863,0.74625074985003
447,0.35497290021406885,0.42191561687662466
448,-0.0517157671002445,0.8842231553689263
449,0.5781257456956654,0.15796840631873627
450,0.39863233723406843,0.29414117176564686
451,0.09799577035730127,0.7990401919616077
452,0.8882804711173847,0.013397320535892822
453,0.9330424938510307,0.0635872825434913
454,1.0140476738654087,0.059988002399520096
455,1.2026847687360953,0.004799040191961607
456,1.0592506373649342,0.03219356128774245
457,0.8903736654571028,0.03839232153569286
458,1.0017541633649236,0.044191161767646474
459,0.6782804956930087,0.09978004399120176
460,-0.16320488554514573,0.6496700659868027
461,-0.11382447818111903,0.8124375124975005
462,0.05793973579436702,0.8782243551289742
463,0.007434353661631299,0.9924015196960608
464,0.38025573834414567,0.40671865626874626
465,0.3568866249869793,0.1857628474305139
466,0.086310758237802,0.7646470705858828
467,0.3512132230665913,0.1933613277344531
468,0.5312628078689793,0.1255748850229954
469,0.41835517586068127,0.4071185762847431
470,-0.2225797316049575,0.3613277344531094
471,0.06972906454740169,0.8192361527694461
472,0.4673640293558027,0.3577284543091382
473,0.3241106027961611,0.2599480103979204
474,0.7068893512357255,0.08458308338332333
475,-0.16491449984894951,0.6664667066586683
476,-0.07600150281922384,0.8608278344331134
477,0.04814032854952577,0.911617676464707
478,0.20341245229824842,0.6724655068986203
479,-0.024126438894446923,0.9482103579284143
480,0.060494720462432136,0.8568286342731454
481,-0.16049473762985103,0.533493301339732
482,0.06052993972824368,0.7804439112177565
483,-0.3846310392341235,0.3747250549890022
484,0.18155680425367754,0.509498100379924
485,0.35547130856328113,0.3277344531093781
486,0.2828612002025294,0.40831833633273346
487,0.08344559703092785,0.755248950209958
488,0.20172711377169192,0.6652669466106779
489,0.952317807438701,0.04979004199160168
490,1.4741364313913328,0.0013997200559888023
491,-0.47154119748487383,0.09158168366326734
492,0.682973984472162,0.11677664467106579
493,0.26135144115670333,0.2949410117976405
494,0.6377015329839282,0.1749650069986003
495,0.35270704791510443,0.2481503699260148
496,0.17954774236141915,0.627874425114977
497,0.7714896029700512,0.08778244351129774
498,0.40706909301380173,0.2585482903419316
499,0.5484777827524572,0.05558888222355529
