word2vec_weighted_Z,word2vec_weighted_p
0.003703889687296946,0.9812037592481504
-0.10406663710819553,0.5392921415716857
0.1292335300193209,0.3633273345330934
-0.10407553597174965,0.5134973005398921
0.010391444832704311,0.9514097180563887
-0.31657263897775423,0.03819236152769446
0.06533076807668471,0.7430513897220556
0.05235436042632465,0.7846430713857229
-0.2635781746281343,0.16836632673465307
-0.10915081282761534,0.5452909418116376
0.006600607722180729,0.9714057188562287
0.11677897023020263,0.5784843031393722
-0.390643699628556,0.019596080783843232
-0.09668454501109579,0.5222955408918216
-0.008663584330320707,0.9632073585282943
-0.043788212486317604,0.8132373525294941
-0.20524552546234434,0.19356128774245152
-0.028792833349557973,0.8822235552889423
-0.1930994943981791,0.27634473105378926
0.16335291630860094,0.38852229554089185
0.2733202608389845,0.1983603279344131
0.051264597540249944,0.8062387522495501
0.09071936408193429,0.6374725054989002
0.2003813352926432,0.1929614077184563
0.1593743070929611,0.3625274945010998
-0.05679957500422954,0.71125774845031
-0.17965826931202916,0.2693461307738452
-0.14504231338005216,0.41151769646070785
0.14252038452592108,0.39492101579684064
-0.27473175476825745,0.08418316336732654
0.0525898283751892,0.7944411117776444
-0.18456646376615415,0.3031393721255749
-0.15216597536389345,0.39072185562887424
0.023000928740238246,0.8964207158568286
-0.0074218788972077124,0.9682063587282543
-0.3586618124380625,0.03939212157568486
-0.08733596988897509,0.6068786242751449
-0.014744721751761941,0.9298140371925615
-0.1026397149750948,0.5718856228754249
-0.11100479432391594,0.5022995400919816
-0.19271646773842138,0.19696060787842432
-0.1564849040919673,0.39392121575684863
-0.07811518900433115,0.7310537892421516
-0.1111509948245947,0.5374925014997001
-0.19686868523662712,0.2965406918616277
-0.10081225908882127,0.5814837032593482
0.16718918242525924,0.2955408918216357
-0.15854108744978118,0.4397120575884823
0.0809857958797815,0.6032793441311738
0.06192191166859947,0.750249950009998
-0.030527079711337966,0.8634273145370925
-0.14366215629607315,0.41831633673265345
-0.08379810851524942,0.6566686662667467
-0.03734040052839369,0.8580283943211358
-0.13374981001095676,0.46130773845230955
-0.029802188777873394,0.8420315936812638
-0.09866363732438238,0.5946810637872425
0.03289641678422643,0.8594281143771246
-0.011886082763860873,0.9522095580883824
-0.04323370515161294,0.8104379124175165
0.03439736129586637,0.8542291541691661
-0.11660549000666146,0.4433113377324535
-0.14191328724473906,0.3893221355728854
0.002879197919972243,0.9866026794641072
-0.13972269758251393,0.35532893421315737
-0.1616185158651764,0.34553089382123575
-0.25481280232885994,0.08758248350329934
-0.13616805323246933,0.4153169366126775
-0.09312142541793203,0.6552689462107578
-0.16421958351770077,0.42131573685262946
-0.17277197782334833,0.27914417116576684
0.24499054280793606,0.14197160567886422
-0.18786823935959132,0.28254349130173967
0.11386116309406132,0.5520895820835833
-0.04478326022208094,0.8274345130973805
-0.2192212919974809,0.2761447710457908
-0.37664448818558177,0.06418716256748651
0.15620882525413854,0.38852229554089185
0.04814431319168568,0.8026394721055788
-0.07350833622185642,0.6638672265546891
-0.24626676461203995,0.17016596680663867
-0.1951508951828083,0.2663467306538692
-0.2646282454712785,0.13877224555088982
-0.03224777712972755,0.8582283543291341
-0.13815032131448832,0.35012997400519896
-0.2857364510623212,0.10637872425514897
-0.3048309042770543,0.06598680263947211
-0.03449547297040678,0.8352329534093181
-0.11937870699413296,0.44831033793241354
0.018463386935907232,0.9268146370725855
-0.030877822738733785,0.8640271945610878
-0.09070974727682235,0.6558688262347531
0.0530970244368838,0.78624275144971
0.29022684282343275,0.15816836632673464
-0.09084319366254309,0.5792841431713657
-0.06759575956821981,0.7148570285942811
0.03979467029731296,0.8240351929614077
0.09045735818189762,0.5828834233153369
0.3005140360537191,0.16316736652669467
0.2788868392256469,0.15076984603079385
-0.17656391890551246,0.2965406918616277
0.1306309617829724,0.4299140171965607
-0.13754787847255928,0.4305138972205559
0.008812162659300165,0.9592081583683263
0.08877977021928318,0.623875224955009
0.05297950434901533,0.7600479904019196
-0.23394079878759994,0.20935812837432513
0.048816868279711434,0.7796440711857628
-0.11185476545592668,0.5706858628274345
-0.2166148285584113,0.29014197160567884
-0.31400178600564776,0.06858628274345131
-0.2724439551119354,0.10597880423915217
-0.04127815765960523,0.7920415916816637
-0.03510523493892944,0.8418316336732653
0.14033956473543338,0.3643271345730854
-0.017408653905286186,0.9386122775444911
-0.2756880916252869,0.14797040591881624
-0.19550012774088624,0.3061387722455509
-0.059178497077032474,0.7192561487702459
-0.3867537892687857,0.060387922415516895
-0.1062320872351232,0.5582883423315337
-0.17183641823601004,0.3719256148770246
0.12086887380376418,0.5140971805638872
0.13598926297959793,0.4355128974205159
-0.09395215830920196,0.6034793041391722
-0.13394450562016305,0.4065186962607478
-0.06177042391311749,0.6994601079784043
0.09776292112519087,0.6016796640671865
0.09206817194041528,0.5400919816036792
-0.2928897930557846,0.06958608278344332
0.12513179592449256,0.47470505898820237
-0.39675305923137244,0.009198160367926415
-0.18637113128143137,0.21615676864627076
-0.1959277251911003,0.28694261147770445
-0.13281638059845227,0.4981003799240152
-0.09730533169041167,0.5800839832033593
-0.12981622967877346,0.518496300739852
-0.3403868836274878,0.057788442311537694
-0.610978392815268,0.0005998800239952009
-0.1615598509740947,0.41671665666866625
-0.09480041142759921,0.4943011397720456
-0.4224517938068077,0.009198160367926415
-0.25738878100903123,0.1249750049990002
-0.2885152613746638,0.15276944611077783
-0.3280173700007255,0.013597280543891222
0.046196724926454394,0.7836432713457309
0.04479609648898184,0.8108378324335133
-0.12244255767167414,0.47570485902819437
-0.2606601512901114,0.029194161167766446
0.11441307669673662,0.4911017796440712
0.05480255366445982,0.7732453509298141
-0.3148234466441478,0.07438512297540492
0.016193020609212017,0.9250149970005999
-0.3058717680016006,0.07378524295140972
-0.04792872342174057,0.7964407118576284
-0.05440912668992506,0.6932613477304539
-0.18682576909509432,0.3535292941411718
0.17536125976616743,0.34253149370125974
0.14391517652204544,0.5178964207158568
0.07120304274218259,0.6940611877624475
0.11054263232523134,0.6044791041791642
-0.3193150643680259,0.07278544291141771
-0.32676204259666325,0.04519096180763847
-0.0015868853972098834,0.9938012397520496
-0.42845134555279607,0.016196760647870425
0.07570452698866262,0.6644671065786842
-0.46677409369116607,0.009598080383923215
-0.26154751867082715,0.16196760647870426
0.005560195877113805,0.9756048790241951
0.09664624978172587,0.5656868626274745
-0.3030131158295054,0.1217756448710258
-0.5192737861289047,0.008398320335932814
-0.14192739775657395,0.34273145370925817
-0.36038366997078947,0.03239352129574085
-0.20710326537330656,0.244751049790042
-0.167663307609706,0.3723255348930214
-0.1661907614665174,0.34913017396520696
-0.012534796470970212,0.9446110777844431
-0.33264216403854724,0.06458708258348331
-0.12057090300766293,0.44311137772445514
-0.2838092585746583,0.11077784443111378
-0.3282293093822714,0.03119376124775045
-0.15366030677596437,0.41031793641271747
-0.2786110927490809,0.07658468306338732
-0.2043156793930458,0.2375524895020996
-0.03986095805319341,0.7930413917216557
-0.18496739461061246,0.34653069386122776
-0.07048318657432655,0.7202559488102379
-0.1595324430565622,0.34273145370925817
0.12412003840267719,0.4667066586682663
-0.14633655625849248,0.39392121575684863
-0.42102430337509905,0.019396120775844832
-0.2757886501359511,0.08658268346330734
-0.5046565277617173,0.0007998400319936012
-0.11528425517390309,0.5296940611877624
0.06227709621640285,0.7246550689862028
-0.02769583636787658,0.8948210357928414
-0.2948428950280825,0.1401719656068786
-0.08364553335544198,0.6150769846030794
-0.17886103292761285,0.34093181363727254
-0.336411319244487,0.03079384123175365
0.01794597496919863,0.9122175564887023
-0.19155727650455096,0.33453309338132375
-0.2614382332942544,0.17976404719056188
-0.25186576379062287,0.1357728454309138
-0.05239410163441964,0.770245950809838
-0.15168382453639662,0.3867226554689062
-0.012695832919538042,0.9560087982403519
-0.2670891414227836,0.10657868426314737
-0.1709965959493131,0.3277344531093781
0.029146355456554217,0.858628274345131
-0.31000692589909723,0.04499100179964007
-0.47240986157849624,0.011597680463907219
-0.019900242002533996,0.9184163167366527
-0.0076619739483947845,0.9736052789442111
-0.3038022958109262,0.0633873225354929
-0.011387321659160076,0.9570085982803439
-0.14364171958550054,0.34073185362927416
-0.16486404768717913,0.3043391321735653
-0.30468200135719997,0.1329734053189362
-0.3558986378297121,0.052789442111577684
-0.08115993778606415,0.6066786642671466
-0.1164548110615268,0.5202959408118376
0.01945492991904658,0.9156168766246751
-0.2877937138914678,0.08938212357528494
0.0056598278639049425,0.9722055588882224
0.0716037474579689,0.7088582283543291
-0.1711420382320045,0.20595880823835233
-0.14990619463994337,0.3683263347330534
-0.21841620572590603,0.3053389322135573
-0.18885156606537654,0.2659468106378724
0.11614958326095655,0.5466906618676265
-0.2357842245628361,0.19696060787842432
-0.3120032240969233,0.10757848430313938
-0.20051540850526176,0.20615876824635074
0.36585192036481906,0.020795840831833633
-0.11249169829366143,0.5778844231153769
-0.18353733660489485,0.1883623275344931
0.39181680100269956,0.0593881223755249
-0.1939569383652206,0.2581483703259348
-0.14581413144306352,0.29574085182963405
-0.08307095432364323,0.6608678264347131
-0.23530765034719817,0.13197360527894422
-0.31454922661437695,0.0621875624875025
-0.24524359766181317,0.17376524695060988
-0.23051129167015363,0.16696660667866425
-0.18212166455701556,0.2615476904619076
-0.05341663231141325,0.7800439912017596
-0.03515624253498674,0.8436312737452509
-0.12023125980478495,0.49870025994801037
-0.3882517639900944,0.020995800839832032
0.005782665097825735,0.9732053589282144
-0.1607106317334665,0.2975404919016197
-0.1950253328348847,0.21175764847030593
0.06833277360346612,0.7054589082183563
-0.16754261118458702,0.4279144171165767
-0.07236882972527761,0.6584683063387322
-0.11190661365151575,0.5082983403319337
0.10770415237312611,0.5796840631873625
0.08612923068898207,0.6114777044591082
0.04038786578776319,0.8064387122575485
-0.039569970350089044,0.827634473105379
0.10160981612591917,0.5788842231553689
-0.31071546418015294,0.03719256148770246
0.0021999346827917153,0.9870025994801039
-0.10849714807827582,0.5188962207558488
-0.13243690105655254,0.377124575084983
-0.24766480488652717,0.057788442311537694
-0.08157613827060665,0.6802639472105579
-0.06903653616384844,0.7048590281943611
-0.15693814065103234,0.3245350929814037
-0.4726332602384139,0.005598880223955209
-0.12988580067673333,0.5066986602679464
-0.064911928881808,0.7380523895220956
-0.22843751880425564,0.1825634873025395
-0.06671075227217198,0.76124775044991
-0.31614175025366265,0.08718256348730254
-0.3100065850749457,0.029994001199760048
-0.05158975049523369,0.7790441911617676
-0.12800221478648596,0.4547090581883623
0.12215547416437353,0.47030593881223753
0.0109809073391532,0.9478104379124175
-0.06804409494353916,0.6848630273945211
0.12389901541668846,0.5372925414917017
-0.16940595507057338,0.35392921415716855
-0.04193353639746392,0.7796440711857628
-0.2264245553238189,0.20775844831033793
-0.025441734086071956,0.8780243951209759
-0.15029093873953409,0.4191161767646471
-0.16883875680701066,0.3997200559888022
-0.23849945157052205,0.15716856628674264
-0.23553111119065254,0.14757048590281943
0.015331051791472433,0.9344131173765247
-0.38020495241319924,0.03099380123975205
0.15298037943004522,0.4363127374525095
-0.18052256392146654,0.3169366126774645
0.018930583662490785,0.9154169166166767
-0.2983235264004564,0.08278344331133773
-0.29012217777195054,0.11457708458308338
0.004456475193857434,0.9830033993201359
-0.05221311348686157,0.7890421915616876
0.2152685242744301,0.3239352129574085
0.17855203105140785,0.3343331333733253
-0.0515504228630667,0.8260347930413917
0.20407199758902705,0.2545490901819636
-0.293599701426836,0.08998200359928014
0.07439064597004849,0.7500499900019996
0.09294274029323572,0.5826834633073386
-0.09235614980741857,0.5516896620675865
-0.08151414954680217,0.6450709858028394
-0.26385840367210556,0.10637872425514897
0.07909485010061441,0.6296740651869626
-0.022563369181078114,0.9032193561287742
-0.08089650343785756,0.6246750649870026
-0.051833454166314664,0.7580483903219356
-0.47359630845901035,0.007798440311937612
-0.10844693151491432,0.5076984603079384
0.10028538818380636,0.6184763047390522
0.04093569848975207,0.8232353529294141
-0.23886293642196477,0.08338332333533294
-0.10598890325285959,0.5176964607078585
-0.026051927994412444,0.8852229554089183
-0.29352817178870216,0.0611877624475105
0.23425243992025893,0.29514097180563886
0.11341903873249604,0.5134973005398921
-0.1839193997391812,0.3505298940211958
-0.015094785205076544,0.9308138372325535
-0.0792114149049563,0.673865226954609
-0.18542253895758548,0.25934813037392523
-0.07208296720701432,0.639872025594881
-0.09175499945818087,0.617876424715057
-0.24472623910058058,0.16436712657468505
-0.4104787849113321,0.013597280543891222
-0.048544507548007196,0.7988402319536093
-0.0023657784861714328,0.9888022395520896
-0.1858556240149981,0.26494701059788045
-0.022994102990448788,0.9008198360327935
-0.024612872497053472,0.8602279544091181
-0.10823540432138676,0.5098980203959208
-0.044685048755412404,0.7970405918816237
-0.09750276311655715,0.6106778644271146
-0.2113212016500557,0.26374725054989
-0.017676410171329482,0.9042191561687662
-0.28130267088935035,0.15256948610277946
0.13174545023372847,0.4761047790441912
0.03472947384342351,0.8412317536492702
-0.01463659623643641,0.9236152769446111
-0.21913731914298093,0.21315736852629474
-0.18534802884240248,0.2491501699660068
0.22702337415958299,0.1401719656068786
-0.1305100782704725,0.41391721655668867
-0.24205793328639275,0.14537092581483704
0.187860853587882,0.23155368926214756
0.016271872762844853,0.9162167566486703
-0.22492736086692683,0.24755048990201958
0.2140295215050955,0.26814637072585484
-0.08259084731109201,0.5850829834033193
0.06926098388568618,0.6992601479704059
0.13739755742112367,0.4357128574285143
0.08863648454549496,0.5670865826834633
0.20573056639966594,0.2709458108378324
-0.08556631164366753,0.6380723855228955
-0.19213553344496292,0.15456908618276344
0.0843026264204464,0.6472705458908218
-0.08567188593720468,0.5954809038192361
0.1956580910741258,0.1975604879024195
0.25333576036268457,0.22975404919016196
0.06618847192163362,0.7120575884823035
0.014892913617901326,0.9394121175764847
0.09143614365508769,0.6706658668266346
-0.22914157589422843,0.2595480903819236
-0.24182809016383772,0.21215756848630274
0.05004578188922317,0.7926414717056589
0.010293361955047408,0.9580083983203359
0.13767472557516255,0.5454909018196361
-0.18940264637694088,0.26814637072585484
