,mean,p
0,0.4130382814257709,0.22735452909418116
1,0.5014948850021879,0.1847630473905219
2,-0.0735393301486785,0.7864427114577085
3,0.30491922037717695,0.5390921815636872
4,0.36193273496362977,0.39132173565286943
5,-0.29096214510726764,0.21375724855028994
6,0.9989310528743032,0.004199160167966407
7,0.47105660832393925,0.11637672465506899
8,0.42907141034547414,0.2499500099980004
9,0.20297350205175274,0.5864827034593081
10,0.09437990066447041,0.7554489102179565
11,-0.23840446097441936,0.47490501899620075
12,-0.3480274707289977,0.28434313137372524
13,-0.09862330335696154,0.7222555488902219
14,0.245693694171015,0.5764847030593881
15,0.4191992683082262,0.28174365126974604
16,0.2697072574455265,0.3141371725654869
17,0.4237886973018322,0.39132173565286943
18,-0.20798330527808218,0.6612677464507098
19,0.17494534924516805,0.7546490701859628
20,0.417466929075241,0.2673465306938612
21,0.3199721516286485,0.2545490901819636
22,0.4567644496319714,0.05098980203959208
23,0.6432848839678081,0.008398320335932814
24,0.8660691765373493,0.04579084183163367
25,0.13288965816957374,0.609878024395121
26,0.5261086578985636,0.2829434113177364
27,0.2748145902774706,0.370125974805039
28,0.2677612429531163,0.3827234553089382
29,0.794285724360172,0.06978604279144171
30,-0.030324319197437454,0.9226154769046191
31,0.873629743073758,0.09198160367926415
32,0.31705367391156786,0.29194161167766447
33,0.5881515958914797,0.08558288342331534
34,0.2425916966615679,0.5884823035392921
35,0.6864946998283311,0.17356528694261147
36,0.11917563791412081,0.7254549090181963
37,0.2837856569920084,0.39112177564487105
38,0.557458221024524,0.19796040791841632
39,0.18414823085203214,0.27434513097380525
40,-0.11399682812610179,0.7858428314337133
41,0.1955105654973915,0.41971605678864227
42,-0.4196134177516079,0.3099380123975205
43,-0.03877547594723939,0.906618676264747
44,-0.4591960493296886,0.1321735652869426
45,-0.1827725956201438,0.5250949810037993
46,0.2558782829949826,0.40611877624475107
47,0.27499212907975396,0.4485102979404119
48,-0.26945789280389043,0.531493701259748
49,-0.049317557163744564,0.8030393921215757
50,-0.08917519709445913,0.6900619876024795
51,0.18651946316550352,0.589882023595281
52,0.36688555972058373,0.33813237352529496
53,-0.14612534184859477,0.5132973405318936
54,0.4747921047343159,0.06458708258348331
55,0.31188190799764853,0.25834833033393323
56,0.06488448765600552,0.8094381123775245
57,0.7931355407900319,0.06998600279944012
58,0.4453263412008733,0.27134573085382924
59,0.5362426628168353,0.1889622075584883
60,0.9360699832410571,0.03479304139172166
61,-0.34418759180692665,0.242751449710058
62,0.010577326758222183,0.9668066386722656
63,0.2391166625210926,0.2633473305338932
64,0.329576475777949,0.41771645670865826
65,-0.14614134278316826,0.7212557488502299
66,0.45907089711742294,0.1959608078384323
67,0.28839373951480646,0.26394721055788845
68,0.10807688083093951,0.8322335532893421
69,0.10188925210856495,0.6544691061787642
70,0.16842496648701621,0.3703259348130374
71,0.3698458928856761,0.3463307338532294
72,0.9005857808471376,0.08638272345530894
73,0.09459151756995496,0.7218556288742252
74,0.43242627485582324,0.2499500099980004
75,-0.05073369186381541,0.8908218356328734
76,0.21388745962538064,0.4065186962607478
77,0.3766503271964883,0.277744451109778
78,0.525517285509993,0.1201759648070386
79,0.21734515135448423,0.5990801839632074
80,0.24053126576889688,0.44571085782843434
81,0.5603527003310831,0.2479504099180164
82,0.11266738834242455,0.7354529094181164
83,-0.3034709937492644,0.35692861427714456
84,0.8415491705502532,0.010197960407918417
85,0.5288320301453908,0.09598080383923216
86,0.16007237594920182,0.7934413117376524
87,0.6121454299215083,0.02979404119176165
88,0.21821914720111377,0.6564687062587482
89,0.46651542606342433,0.28334333133373324
90,0.5550297219899993,0.0595880823835233
91,0.4193446312810337,0.26714657068586284
92,0.5096341503727361,0.11937612477504499
93,0.3949640011000552,0.3025394921015797
94,0.6782223795959088,0.05558888222355529
95,0.5204209241277418,0.0643871225754849
96,0.32102410217978194,0.45550889822035595
97,0.8242403860095104,0.03979204159168166
98,-0.11923352451392075,0.7780443911217756
99,-0.4850083349239571,0.25774845030993804
100,0.7413142527222111,0.02439512097580484
101,0.3349181104453221,0.1857628474305139
102,1.0687722448325347,0.00639872025594881
103,0.4802641586001883,0.138372325534893
104,0.519626199672136,0.21555688862227554
105,0.18644166320391695,0.6492701459708058
106,0.6271517637702411,0.1765646870625875
107,0.11622013182793782,0.672865426914617
108,0.22545789973372354,0.5370925814837033
109,0.36114917352458237,0.2525494901019796
110,0.41509539040613896,0.41011797640471903
111,0.20142463897676835,0.5368926214757048
112,-0.11440879180462256,0.7996400719856028
113,0.018977478134524394,0.9596080783843232
114,0.10916746332583047,0.5808838232353529
115,0.3915422455750909,0.43171365726854627
116,1.0261433743700523,0.004799040191961607
117,0.4497947023096101,0.244751049790042
118,0.4779087031416007,0.2349530093981204
119,0.4104357979188588,0.3883223355328934
120,-0.21120099022164132,0.40631873625274945
121,0.1879904757065693,0.5916816636672666
122,0.54255381934527,0.1339732053589282
123,0.5376413334049293,0.0623875224955009
124,0.602300971459363,0.008798240351929614
125,0.12876958847287112,0.4991001799640072
126,0.48186169278917834,0.08338332333533294
127,0.8757731485228442,0.01839632073585283
128,0.15223983002649905,0.6966606678664267
129,0.47458062321809474,0.23795240951809637
130,0.22644093131271908,0.7048590281943611
131,0.0035497379335438285,0.9914017196560688
132,0.2592870545314033,0.6190761847630474
133,0.7070182084765604,0.1841631673665267
134,0.3478212007587424,0.377124575084983
135,0.9852087685662625,0.0691861627674465
136,0.3695771678564447,0.29114177164567084
137,0.5564055760470797,0.22995400919816036
138,-0.21532910121132637,0.5924815036992601
139,0.3364401139401666,0.2529494101179764
140,0.012949102722039063,0.9736052789442111
141,-0.09867071122371673,0.8038392321535693
142,0.37080516792105367,0.40071985602879423
143,0.19955593460963855,0.3233353329334133
144,0.3460703685036639,0.3121375724855029
145,0.202340585187993,0.5076984603079384
146,-0.40126326205861657,0.1731653669266147
147,0.24020260077739958,0.49350129974005197
148,0.4250318689081105,0.2699460107978404
149,0.14414767396022438,0.6968606278744252
150,0.12098501560541748,0.7446510697860428
151,-0.14021639319009577,0.6908618276344731
