nonsignericonicity_weighted_Z,nonsignericonicity_weighted_p
-0.02613227744738005,0.8848230353929214
-0.09828533576032483,0.6502699460107978
0.3560983337914596,0.16296740651869626
0.16998488919832494,0.4241151769646071
-0.015631025312522532,0.9258148370325935
0.0510559812710629,0.7676464707058588
0.10328951380776212,0.6494701059788043
0.020417798604879245,0.9160167966406718
0.06578860086277918,0.7456508698260348
-0.016217605656671897,0.9394121175764847
-0.01835553795372209,0.9176164767046591
-0.004174779616660152,0.9852029594081184
0.1852630224612196,0.34493101379724056
0.049770506164942455,0.8008398320335933
-0.12883304584870234,0.5028994201159768
0.16503566335028158,0.5050989802039592
-0.3348300194201713,0.0591881623675265
0.29717872328733896,0.19096180763847231
0.027100316115222133,0.8944211157768446
0.03988031950840083,0.8382323535292941
-0.2405940083200376,0.1357728454309138
0.009462864956771799,0.9658068386322736
0.04038152321194279,0.8302339532093581
-0.3104033450686175,0.0623875224955009
-0.10021216576631202,0.6342731453709258
-0.07915806465316684,0.6522695460907818
0.3312027105319017,0.09478104379124175
-0.17029893927304576,0.34253149370125974
-0.16843266422488617,0.25874825034993
0.3803118911071855,0.129374125174965
-0.07267812037323662,0.6770645870825834
-0.2504415376510615,0.16436712657468505
-0.058208048764897026,0.754249150169966
0.34332691155990397,0.12077584483103379
0.05799434265172447,0.8048390321935612
-0.19573894473944503,0.40171965606878624
0.28652318142100663,0.2419516096780644
0.03573719340949797,0.8404319136172765
-0.25373258018288486,0.2479504099180164
0.11004087518843161,0.6942611477704459
-0.0029555777871222767,0.9884023195360928
-0.10745274129161228,0.501499700059988
-0.24624866074450824,0.22575484903019397
0.11848978691865564,0.5976804639072185
-0.047691578198002425,0.7888422315536893
0.24865511925877665,0.20095980803839233
0.02853112095292478,0.902619476104779
-0.033540021231311966,0.8838232353529294
-0.05949795851673623,0.8050389922015597
-0.2903963567779558,0.10737852429514097
-0.14585755238311468,0.4385122975404919
-0.11066884891598057,0.5756848630273945
-0.19052221209368342,0.39332133573285344
0.02619475423735379,0.9080183963207359
0.34564989660762385,0.16796640671865626
0.06790346924196335,0.7470505898820236
0.1651937011349629,0.5048990201959608
0.2635680570221129,0.22275544891021795
0.24404060153362211,0.3011397720455909
-0.056568298299160345,0.704259148170366
-0.013063742566278092,0.9334133173365327
-0.029661988195189094,0.882623475304939
0.06265368977886646,0.8182363527294542
-0.48317489826950233,0.016396720655868825
0.28290775140052116,0.1881623675264947
-0.03126548753919504,0.8682263547290542
-0.01526622465256149,0.9536092781443711
-0.15109936784436614,0.3635272945410918
0.09199371785482094,0.6330733853229354
0.13318875743853523,0.5076984603079384
0.22999909612202218,0.3083383323335333
0.1374390955196204,0.525494901019796
0.20988330752040282,0.27494501099780044
-0.20539900267415384,0.1983603279344131
-0.08699727465542952,0.6968606278744252
-0.30258232820015,0.08198360327934413
-0.006483538188842441,0.9756048790241951
-0.028332172561323653,0.8982203559288142
-0.3455279232579585,0.11257748450309939
-0.3539465432828369,0.09138172365526895
-0.016622549975939527,0.9390121975604879
-0.12404455094467212,0.5600879824035193
-0.08386018464129504,0.6294741051789642
-0.0297932251593049,0.8634273145370925
0.13142331627492787,0.5556888622275545
0.2564384453057471,0.15896820635872824
0.0327054936727208,0.8670265946810638
0.196696901982506,0.3135372925414917
-0.14880978440596956,0.3101379724055189
-0.04824184307249161,0.8076384723055389
0.020710998273444924,0.882623475304939
-0.08965914905713054,0.5410917816436712
0.28171906172515493,0.1855628874225155
-0.02203704075729888,0.9028194361127775
-0.03061770285243446,0.8640271945610878
-0.09021208951849144,0.6136772645470906
-0.3067786394042542,0.14697060587882424
-0.08220224151874556,0.6730653869226155
-0.23151060900395093,0.14057188562287543
-0.06042878551338282,0.7214557088582284
-0.30480513408014664,0.09898020395920816
0.02004444039026009,0.908618276344731
-0.15378602481812656,0.39852029594081184
0.00248783997827422,0.991001799640072
-0.1991840487040338,0.3327334533093381
-0.09487870500102566,0.6756648670265947
0.06362390507842344,0.7270545890821836
-0.21201317546244652,0.2491501699660068
-0.09100560017598404,0.6200759848030394
-0.09750913843366017,0.5722855428914218
-0.010004969221710153,0.9626074785042992
-0.05077704123804483,0.8118376324735053
-0.002283939215382347,0.9914017196560688
0.06255975811072911,0.8074385122975405
0.2418887505439061,0.3027394521095781
-0.1637073958513696,0.3255348930213957
-0.05668683401792849,0.7208558288342332
0.0528849414135442,0.7914417116576684
0.3511395583237354,0.12917416516696661
0.04705099492560667,0.8106378724255149
-0.17243835193091167,0.4427114577084583
-0.06755441630017824,0.759248150369926
-0.05748877043447609,0.7556488702259548
0.11804517733283362,0.5164967006598681
-0.08157008502266117,0.7356528694261147
-0.0889720868698072,0.6980603879224155
0.052657631940087414,0.8158368326334733
0.16345288066370267,0.3535292941411718
0.2460860641079597,0.2917416516696661
0.07805215774235517,0.7434513097380524
0.046754608093956,0.8164367126574685
0.2774594338033052,0.2575484903019396
0.10473699634738062,0.6332733453309338
0.21320486264217936,0.3181363727254549
-0.08956072053170538,0.6590681863627275
-0.04916932575873793,0.7782443511297741
-0.03556789508481103,0.8544291141771646
-0.08563256588330036,0.7208558288342332
-0.07406692367899081,0.7868426314737053
0.07772562829179555,0.705258948210358
0.18764651475317828,0.36012797440511896
0.3199106440271812,0.26914617076584685
-0.2928391441319116,0.07938412317536493
-0.011859352786151018,0.9582083583283343
0.2539998759139491,0.3173365326934613
-0.1240036912828862,0.5994801039792041
0.0656346483836202,0.74625074985003
-0.3286721873244193,0.060187962407518496
-0.14703291991477382,0.4971005798840232
-0.03159047611798264,0.885622875424915
-0.361652228957027,0.02419516096780644
0.21428687308738298,0.3649270145970806
-0.03486047048289938,0.8722255548890222
-0.24627908468124113,0.19376124775044992
0.23564957934539082,0.352129574085183
-0.1360825823222124,0.5300939812037593
0.08918273396197604,0.6968606278744252
-0.027132758489498608,0.9062187562487503
-0.023547170147669005,0.910617876424715
-0.027683752721291966,0.8912217556488702
0.2407225311414684,0.16536692661467706
0.016992665807673557,0.9322135572885423
0.09904299619541823,0.5512897420515896
-0.04379754494372862,0.7704459108178364
-0.044421223035175844,0.8076384723055389
0.27619027672265173,0.20955808838232354
0.05157928113673924,0.8136372725454909
-0.03625405174767958,0.8660267946410718
0.26299519790696035,0.24155168966206758
0.07047852214891197,0.6712657468506299
0.010775238753828464,0.9586082783443312
-0.11765683941178959,0.6034793041391722
0.18746137419534764,0.4547090581883623
-0.07248693233743102,0.7032593481303739
0.03375481372465742,0.8864227154569086
0.013053174775479338,0.9378124375124975
-0.04444028181088444,0.8356328734253149
0.4030025022551634,0.029394121175764846
-0.4880077337457457,0.00599880023995201
-0.1900502739930121,0.44471105778844233
0.18822913456824963,0.2943411317736453
-0.08324820539035764,0.7296540691861627
0.15049051774166053,0.5172965406918616
0.025725074131638583,0.8938212357528494
-0.0015051618714683524,0.9942011597680463
0.027326005237034656,0.8900219956008798
0.15558417808412675,0.4451109778044391
-0.1805008471438369,0.40091981603679266
-0.2997093698387936,0.16976604679064186
