nonsignericonicity_weighted_Z,nonsignericonicity_weighted_p
-0.2931757244559079,0.0593881223755249
-0.15694587740933014,0.34753049390121976
-0.10367259856299732,0.610877824435113
0.2379459964932408,0.22455508898220355
0.018026706056489702,0.9306138772245551
0.6216315743267014,0.014397120575884824
-0.06618166730502639,0.727254549090182
-0.060583016303289196,0.7134573085382924
0.004812280531416184,0.9814037192561488
0.07348252794672838,0.6616676664667066
0.23969072290412152,0.09618076384723055
0.2183275121926692,0.2663467306538692
0.11559676116094089,0.5098980203959208
-0.3570959463119642,0.01839632073585283
0.11956540628521063,0.5364927014597081
0.09627005060816402,0.597880423915217
-0.03153539990935595,0.8072385522895421
-0.10505296169100435,0.4673065386922616
-0.08529043519140529,0.5488902219556089
-0.052983717084886806,0.7476504699060188
0.006521414725949724,0.9758048390321936
-0.26676665379939335,0.09258148370325935
0.053608814861983864,0.7686462707458508
-0.2515360791358703,0.11897620475904819
-0.19577138477599493,0.23715256948610278
0.012197850207932721,0.9360127974405119
-0.2678516426489575,0.11597680463907219
0.17091360516541226,0.34853029394121177
-0.13488975783055865,0.39472105578884226
0.09291040896035632,0.5700859828034394
0.2381524983999355,0.22095580883823235
-0.14407505064762222,0.41471705658868224
0.01450836732774992,0.9270145970805839
-0.026797084742102198,0.8732253549290142
-0.05542166026462678,0.729254149170166
0.2501685796432376,0.1861627674465107
0.016235958547722716,0.9222155568886222
0.008028001513578895,0.9528094381123775
0.09781337303403134,0.5982803439312138
0.021732365089335678,0.9054189162167566
-0.05656306770092396,0.7280543891221756
-0.05475318985299284,0.7560487902419516
0.06844178587357658,0.6668666266746651
-0.000866698042626286,0.9962007598480304
0.0431446063706016,0.8382323535292941
-0.07768522916299653,0.6220755848830234
-0.0011880506040046468,0.994001199760048
-0.03665974857020819,0.8420315936812638
-0.32069099227198505,0.05458908218356329
-0.05135294001419198,0.7354529094181164
0.008716271001126144,0.9584083183363328
0.1493367722426012,0.33313337332533494
0.17822392398143305,0.33833233353329334
-0.0005046887310208825,0.9972005598880224
-0.25206212443211823,0.10357928414317137
-0.13859916900091657,0.3599280143971206
0.06951591963135315,0.6800639872025595
-0.15505756294743922,0.36052789442111577
0.054972588146194996,0.7706458708258348
0.14897638641039643,0.41871625674865026
-0.1908031314379234,0.27594481103779245
-0.09217790949927057,0.6174765046990602
-0.01956314168630659,0.8974205158968206
0.20961946588394123,0.26194761047790444
0.056720586741288256,0.6756648670265947
0.20767440712273133,0.2907418516296741
-0.1707541123430796,0.26554689062187564
-0.17392893780561583,0.33713257348530296
-0.025719045915307836,0.8814237152569486
0.3494320164410554,0.0637872425514897
-0.12954089205630726,0.4313137372525495
0.01778618223211562,0.9170165966806638
0.19928363326017723,0.3153369326134773
0.23236474940084662,0.23775244951009797
0.24976754427583583,0.12377524495100979
-0.03126394401779347,0.8610277944411118
0.28932134618599586,0.08218356328734253
-0.041054618949789165,0.7926414717056589
-0.09130350497403858,0.4923015396920616
0.03599237027019128,0.823635272945411
0.101454179276071,0.6154769046190762
-0.020989188293069273,0.9022195560887822
0.04159697662699298,0.7956408718256349
0.16925521585660439,0.3011397720455909
-0.34714001845865133,0.028994201159768047
0.15921491658094442,0.3615276944611078
-0.4152542166921289,0.003599280143971206
-0.10724683409260916,0.484503099380124
-0.17099192313488043,0.3005398920215957
-0.12911600813938265,0.40691861627674464
-0.20233906669925836,0.35192961407718454
0.46554573848326136,0.07658468306338732
0.17741564008570732,0.3395320935812837
0.18136618905969226,0.39372125574885025
-0.06752614647657035,0.733253349330134
0.25097201087474624,0.2349530093981204
0.13486933158738013,0.5418916216756648
0.18171805433808327,0.24135172965406917
0.2539176475286567,0.14737052589482103
-0.008286527378279231,0.9620075984803039
0.12561319211322133,0.46350729854029193
-0.05672946442646861,0.7010597880423916
0.04897807084415459,0.7752449510097981
-0.025840256110787392,0.8564287142571486
0.12567154053215385,0.4393121375724855
-0.017731776392262956,0.9162167566486703
-0.13927852602757795,0.33773245350929815
0.13548924070464716,0.38192361527694463
0.2012116031331606,0.22995400919816036
